,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MC116,S,S,R,S,R,R,S,R,R,,S,R,S,R,R,R,,S,R,S,S,R,S,R,R,R,S,R,R,R,R,R,R,S,R,R,R,S,S,S,R,R,R,,R,R,S,S,R,R,R,S,R,S,R,R,R,R,R,R,S,R,R,R,S,R,S,R,R,R,R,R,R,R,R,S,R,R,S,R,S,S,R,R,R,S,S,R,S,S,R,R,R,R,R,S,S,R,R,R,R,S,R,S,R,R,R,R,R,S,S,S,R,R,S,R,R,R,R,S,S,R,R,S,R,S,R,S,R,S,R,S,R,R,S,S,R,S,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,S,R,S,S,R,S,R,R,S,S,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,S,R,S,R,R,R,R,S,R,S,S,R,R,R,S,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,S,R,R,,,R,,,,,R,R,R,S,S,,S,R,S,R,R,R,R,R,R,R,S,S,S,R,R,R,R,S,R,R,R,R,R,S,R,R,R 
,NU-DUL-1,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,S,R,R,R,S,S,S,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,S,R,R,R,S,S,S,R,R,S,S,R,R,S,R,S,R,R,R,S,R,S,R,S,R,R,R,S,R,R,R,R,R,R,R,S,R,S,S,R,S,R,R,R,R,S,S,R,R,R,S,R,S,S,R,R,S,S,R,R,S,R,S,S,S,S,S,R,R,S,S,S,S,S,R,R,S,S,R,R,S,S,S,S,S,S,R,S,S,R,S,S,S,R,S,S,R,R,R,S,S,S,S,S,S,S,R,S,S,R,S,S,S,S,R,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,R,S,R,S,S,R,R,R,S,S,R,R,R,R,S,R,S,R,R,R,R,S,R,R,S,R,R,S,S,,R,R,S,R,R,R,S,R,R,S,S,R,R,R,,,,,R,R,R,S,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,OCI-LY-19,S,R,S,R,R,S,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,S,R,S,S,R,R,S,S,R,R,S,R,R,R,S,R,R,R,R,R,S,R,R,R,S,R,S,S,S,R,R,R,S,R,S,S,S,R,S,S,R,R,R,R,R,S,S,S,R,R,S,S,R,S,S,S,S,S,R,R,R,S,R,S,R,R,R,S,R,R,S,S,S,S,S,S,S,S,R,R,R,S,R,S,R,S,S,R,S,R,S,S,S,S,S,S,S,R,S,R,S,S,S,S,S,S,S,S,S,S,S,S,S,R,S,S,S,S,S,S,R,R,S,S,S,R,S,R,S,S,,R,R,R,S,R,R,R,R,R,S,R,S,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R 
,RC-K8,R,,,,R,,R,R,R,,,,,,,,,,,,,,,,,,,R,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,S,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R 
,RL,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,S,R,R,R,S,S,R,S,R,R,S,S,R,R,R,R,S,R,S,S,S,R,R,S,R,R,R,S,R,R,R,S,R,R,S,R,R,R,S,S,R,S,R,R,R,R,S,R,R,S,S,S,S,R,R,R,R,S,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,R,R 
,SCC-3,R,R,R,S,R,R,R,R,R,R,S,S,S,R,R,R,R,S,R,R,R,R,R,R,R,R,S,S,R,R,R,S,S,S,R,R,R,S,R,S,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,R,S,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,S,R,R,R,R,S,S,R,R,S,R,R,R,R,R,S,R,S,R,R,R,R,R,S,R,R,R,S,R,R,R,S,S,R,R,R,R,R,R,S,R,S,R,R,S,S,R,S,S,S,R,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,SLVL,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,S,S,R,R,R,R,R,R,S,R,S,R,S,R,R,S,S,R,R,R,R,R,S,S,R,R,S,R,R,R,R,S,S,S,S,S,S,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,S,S,R,S,R,R,S,R,S,R,R,S,S,S,S,R,R,R,S,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R 
,SU-DHL-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,S,S,,,S,R,S,,S,S,S,S,S,S,S,S,,S,R,,,,,,,R,,,,,,,,S,,S,,,,,,S,,S,S,,S,S,S,S,S,S,R,R,S,S,R,S,S,R,S,R,R,R,S,S,R,S,S,S,R,R,R,R,S,S,R,R,S,S,S,S,S,S,S,S,S,S,S,S,R,R,S,R,R,S,R,S,S,R,S,S,S,S,R,R,S,R,S,S,S,S,R,S,R,S,S,S,S,R,S,R,,,,,,,,,,R,,,R,,,,,,,,,,,,R,,R,S,,,,R,R,S,S,R,S,R,R,R,S,R,S,R,S,S,S,R,S,R,S,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,S,S,S,S,S,S,R,R,R,R,R,R,R,R,S,S,R,R,R,R,S,R,R,R,R,R,S,R,R,R 
,SU-DHL-16,R,S,R,R,R,R,R,R,R,S,S,R,R,S,R,R,S,S,R,R,S,S,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,S,S,R,R,R,R,R,S,S,S,R,R,R,R,S,R,R,S,S,S,S,R,R,R,R,S,R,R,R,R,S,S,R,S,R,R,R,R,R,R,S,R,R,S,R,S,R,S,R,R,S,S,R,R,R,R,R,S,S,R,R,,R,R,R,R,,R,R,S,S,S,S,S,S,S,S,S,S,S,R,S,S,R,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,S,R,S,S,R,S,S,S,S,S,S,S,R,S,S,S,S,S,S,S,S,S,R,S,S,S,S,R,S,R,S,R,R,R,R,R,R,R,R,S,S,R,R,R,S,S,S,S,S,R,R,R,S,S,R,S,R,R,R,R,S,R,R,R,S,R,S,R,R,R,R,R,S,R,R,S,S,R,R,R,R,S,S,R,R,R,S,R,,,R,,,,,R,R,R,S,S,,S,S,S,R,R,R,R,R,R,R,S,S,S,R,R,R,S,S,R,R,R,R,R,S,R,S,R 
,SU-DHL-4,S,S,R,S,R,R,S,R,R,R,S,R,R,S,R,R,S,S,S,S,S,S,S,R,R,R,S,R,S,S,R,R,R,S,S,R,S,S,R,R,R,R,R,R,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,S,S,R,S,S,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,S,R,R,S,S,R,R,R,S,S,S,R,R,S,S,R,R,S,S,S,R,S,R,S,R,S,R,R,S,R,R,S,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,S,R,S,S,R,S,R,R,S,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,,,R,,,,,R,R,R,R,R,,S,R,S,R,R,R,R,R,R,R,S,S,S,R,R,R,R,S,R,R,R,R,R,S,R,R,R 
,SU-DHL-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,S,S,R,S,R,S,S,R,R,S,S,S,S,R,R,R,R,S,R,S,S,S,S,R,S,S,R,S,R,R,S,R,R,R,R,R,S,R,S,R,R,S,R,R,S,R,S,S,R,S,S,S,S,S,S,R,R,S,S,S,S,S,R,S,S,R,R,S,S,S,S,S,S,S,S,S,R,S,S,R,S,R,S,S,S,S,S,S,R,S,R,S,R,R,R,S,R,R,S,R,S,S,R,S,S,S,S,S,S,S,S,S,S,S,S,R,S,R,S,S,R,S,R,S,R,S,S,S,R,R,R,S,R,R,R,R,S,R,R,S,S,S,R,S,R,S,R,S,R,R,S,R,S,R,R,S,R,S,S,R,,R,R,S,R,S,R,S,R,S,S,S,R,S,R,S,S,R,S,S,R,R,S,,,R,,,,,R,R,S,S,S,,S,S,S,S,R,S,S,S,R,S,S,S,S,,S,S,S,S,S,R,S,S,R,S,R,S,R 
,SU-DHL-6,S,S,R,R,S,S,S,R,R,R,R,R,R,S,R,R,S,R,S,S,S,S,S,R,R,R,S,R,S,S,R,S,S,S,S,R,S,S,S,R,R,R,R,R,R,R,R,S,R,S,R,S,S,S,R,R,S,R,S,S,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,S,R,S,R,S,S,R,R,S,S,S,S,R,S,S,S,S,S,S,R,R,S,S,S,S,S,R,S,R,S,S,S,S,S,S,R,S,S,S,R,S,S,S,R,R,S,S,S,S,S,S,S,S,S,S,S,S,S,R,S,R,R,R,R,S,S,S,S,S,S,S,R,S,R,R,S,S,S,S,R,S,S,S,S,S,S,R,S,R,R,R,S,R,R,R,S,R,R,S,R,S,R,R,S,R,S,R,R,R,S,R,R,S,R,R,R,S,R,R,S,R,S,S,S,R,R,R,R,R,R,S,S,S,S,S,S,R,R,R,S,R,S,S,R,R,R,R,,,R,,,,,R,R,R,R,S,,S,R,S,R,R,S,R,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R, 
,SU-DHL-8,R,,R,R,R,R,R,R,S,S,R,R,R,R,R,S,R,R,S,R,S,R,R,S,R,R,S,R,R,S,R,S,S,S,R,R,S,S,S,S,S,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,S,S,R,R,R,R,S,R,R,S,R,S,R,R,S,S,S,S,R,R,S,R,R,R,R,R,S,S,S,S,S,S,R,,R,R,S,R,S,S,R,R,R,R,R,S,S,S,R,R,R,S,R,S,S,R,R,S,S,S,S,S,S,R,R,S,R,R,S,S,R,S,R,R,R,R,S,S,S,S,R,S,S,S,S,S,R,S,R,S,S,R,S,S,S,R,S,R,S,S,R,,,,,,,,,,S,,,R,,,,,,,,,,,,R,,R,R,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,TK,R,,,,R,,R,R,R,,,,,,,,,,,,,,,,,,,S,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,S,,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,TUR,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,S,R,S,S,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,S,S,S,R,R,S,R,S,R,R,R,S,R,S,S,R,S,R,S,S,R,S,R,R,S,R,R,S,S,R,S,R,R,R,S,R,R,R,R,S,R,S,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,S,S,R,S,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,S,S,R,R,R,S,S,S,R,R,S,S,R,R,S,S,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,S,R 
,VAL,R,R,,R,R,,S,R,R,,R,R,R,R,,,,,,,,,,,,,,R,,,,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,S,S,S,R,S,,R,R,S,R,R,S,R,R,R,S,R,R,S,R,S,S,S,R,S,S,R,R,R,S,S,S,S,S,S,R,S,R,R,R,S,S,S,S,S,S,S,R,S,R,R,S,R,R,R,R,S,R,R,S,R,R,S,R,S,S,R,R,S,R,R,S,R,R,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,,,, 
,WSU-DLCL2,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,,R,R,R,R,R,S,R,R,,R,S,R,R,S,S,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,S,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,S,S,S,S,R,S,S,R,S,R,R,R,R,R,R,R,S,S,R,R,R,R,R,R,S,R,R,R,R,R 
,BL-41,S,,R,S,S,R,S,R,R,S,R,R,S,R,R,S,,S,S,S,S,,R,R,R,R,S,R,S,S,R,R,S,S,R,R,R,S,R,S,R,R,R,R,R,R,S,S,S,S,R,S,R,R,R,R,R,R,R,S,R,S,R,R,R,R,S,S,S,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,S,S,S,R,S,S,S,S,S,R,S,,S,R,S,S,S,S,R,S,S,S,S,S,S,S,S,S,S,R,R,S,S,R,R,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,S,R,S,S,S,S,S,S,S,R,S,S,S,S,S,S,S,S,S,S,S,S,S,S,R,S,S,S,R,S,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,S,S,R,R,S,R,R,R,S,R,R,S,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,S,R,S,S,S,S,R,S,S,R,R,R,S,S,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,CA46,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,S,R,R,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,S,S,R,S,S,R,R,R,S,R,R,R,R,R,S,R,R,S,S,R,S,R,R,S,S,R,R,S,R,R,R,S,S,S,S,S,S,R,S,S,R,R,R,R,R,S,R,R,R,R,S,R,S,S,S,S,S,R,R,R,R,S,S,R,S,R,S,R,S,S,R,R,S,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,R,,,,,R,R,R,R,R,,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R 
,Daudi,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,S,R,R,S,R,R,R,R,R,S,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,S,R,R,S,,R,R,S,R,R,R,R,,R,R,R,R,S,R,R,S,R,S,R,S,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,S,R,R,S,S,S,R,S,R,R,R,R,S,S,R,R,S,R,S,S,S,R,S,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,S,R,S,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R, 
,DG-75,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,S,R,S,R,R,R,R,R,R,S,R,R,S,S,R,S,S,R,R,S,R,S,R,R,R,S,R,R,S,R,R,R,S,S,R,R,R,R,S,R,R,R,R,S,S,S,R,R,R,R,R,S,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,EB2,R,R,R,S,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,S,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,S,S,R,S,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,S,R,R,S,S,S,S,S,S,S,S,S,S,R,S,S,S,S,S,S,S,S,R,S,S,S,S,S,R,R,S,R,R,R,S,R,R,R,R,R,R,S,S,S,S,S,S,S,S,S,S,R,R,S,S,S,S,S,S,S,R,S,S,R,S,R,S,S,R,S,S,,S,S,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,EB-3,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,S,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,S,S,R,R,R,S,S,,R,S,R,,R,R,R,R,S,R,R,R,S,R,R,S,S,R,R,R,R,R,S,S,R,S,S,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,R,,,,,R,R,R,R,R,,S,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,GA-10,S,S,S,R,R,S,S,R,S,S,S,R,S,S,S,R,S,R,S,S,S,S,S,R,R,S,R,R,S,S,R,S,S,S,S,R,S,S,S,R,S,,S,,,S,R,,,,R,S,S,S,S,S,S,S,S,S,R,,S,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,R,S,S,S,R,R,R,R,R,R,R,R,R,R,R,,,R,,,,,R,R,R,S,S,,S,S,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R 
,JiyoyeP-2003,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,S,R,R,S,R,R,R,S,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,R,,,,,R,R,R,R,R,,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R 
,NAMALWA,R,R,R,S,R,R,S,R,R,S,R,R,R,R,S,R,S,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,S,R,S,S,R,R,S,R,R,R,S,S,S,S,S,S,R,R,S,S,S,R,R,R,S,R,R,R,R,S,R,R,S,S,S,S,S,S,R,S,S,R,S,S,S,S,R,R,S,S,R,S,S,S,R,R,R,S,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
